Date,revenue_lag_1,revenue_lag_7,revenue_lag_14,revenue_lag_28,revenue_lag_56,revenue_lag_365,revenue_lag_366,revenue_lag_7_gap549,revenue_lag_28_gap549,revenue_lag_365_gap549,cogs_lag_7,cogs_lag_7_gap549,cogs_lag_365,cogs_lag_365_gap549,revenue_roll_mean_7,revenue_roll_std_7,revenue_roll_mean_14,revenue_roll_std_14,revenue_roll_mean_28,revenue_roll_std_28,revenue_roll_mean_56,revenue_roll_std_56,revenue_roll_mean_91,revenue_roll_std_91,revenue_roll_mean_365,revenue_roll_std_365,revenue_roll_mean_28d_gap549,revenue_roll_std_28d_gap549,cogs_roll_mean_28d_gap549,cogs_roll_std_28d_gap549,revenue_roll_mean_91d_gap549,revenue_roll_std_91d_gap549,cogs_roll_mean_91d_gap549,cogs_roll_std_91d_gap549,revenue_roll_mean_365d_gap549,revenue_roll_std_365d_gap549,cogs_roll_mean_365d_gap549,cogs_roll_std_365d_gap549,cogs_roll_mean_28,gross_margin_lag_365,revenue_same_day_ly_365,revenue_same_day_ly_366,gross_margin_pct_lag_365_gap549,gross_margin_pct_roll_mean_91d_gap549,revenue_decomp_trend_m7_gap549,revenue_decomp_seasonal_m7_gap549,revenue_decomp_random_m7_gap549,cogs_decomp_trend_m7_gap549,cogs_decomp_seasonal_m7_gap549,cogs_decomp_random_m7_gap549,revenue_decomp_trend_m365_gap549,revenue_decomp_seasonal_m365_gap549,revenue_decomp_random_m365_gap549,cogs_decomp_trend_m365_gap549,cogs_decomp_seasonal_m365_gap549,cogs_decomp_random_m365_gap549
2019-07-16,2862550.24,1836672.15,5342810.18,1895310.17,2774765.8,3136819.59,2704158.21,1836672.15,1895310.17,3136819.59,1424469.16,1424469.16,2599219.64,2599219.64,2425143.108571429,476622.33954883914,2544639.8921428574,1139445.5776604956,2888433.881071429,1281547.4762349064,2727485.0825,1181875.8275496121,3252023.792197802,1481455.374058186,5232309.148191781,3078803.4915904896,2888433.881071429,1281547.4762349064,2692946.431071428,1355765.9770089937,3252023.792197802,1481455.374058186,2855005.068571429,1246225.8148361125,5232309.148191781,3078803.4915904896,4641228.643671233,2667273.4646199984,2692946.431071428,0.17138376453457424,3136819.59,2704158.21,0.17138376453457424,0.11139237487416251,2425143.1085714283,-78298.45299719853,-64377.67096153862,1970384.9257142856,-41273.871316526325,-145130.18879120902,5232309.148191781,-3060066.4246027404,16362.041383562144,4641228.643671233,-2792833.426575342,-30246.28582191933
2019-07-17,2753366.32,1476050.73,5157535.61,2997880.85,3132539.58,2056300.58,3136819.59,1476050.73,2997880.85,2056300.58,1224918.4,1224918.4,1704845.73,1704845.73,2532295.3642857145,265039.9736849243,2335252.814285714,856594.4533139175,2860870.8692857143,1287392.4221469124,2711298.9564285716,1182434.3591823953,3235341.076703296,1484395.8036075404,5232774.397342466,3078335.0300281798,2860870.8692857143,1287392.4221469124,2650116.8721428574,1365850.7725852672,3235341.076703296,1484395.8036075404,2842288.5291208792,1251446.877106623,5232774.397342466,3078335.0300281798,4641387.808219178,2667099.4877704633,2650116.8721428574,0.17091608756925997,2056300.58,3136819.59,0.17091608756925997,0.11126014633499556,2532295.364285714,-398663.9028571423,-815424.1499450549,2047245.2671428572,-377133.9377871147,-614904.1287912093,5232774.397342466,-2351835.6322328774,706757.3659452046,4641387.808219178,-2146134.8271232876,475263.34413698735
2019-07-18,2226116.52,2536686.97,4076479.77,2575839.99,2995966.89,2415343.55,2056300.58,2536686.97,2575839.99,2415343.55,2085102.3,2085102.3,1994964.86,1994964.86,2616848.8885714286,348077.1518822883,2267544.3764285715,737568.1597018472,2880610.928214286,1287097.5775388489,2713666.7198214284,1183147.298286395,3224519.71021978,1481510.881719175,5234728.41950685,3076767.6719872914,2880610.928214286,1287097.5775388489,2648255.7075,1365995.7495342104,3224519.71021978,1481510.881719175,2834791.0089010987,1251306.7700098283,5234728.41950685,3076767.6719872914,4642827.7134246575,2665808.378017826,2648255.7075,0.17404509184625092,2415343.55,2056300.58,0.17404509184625092,0.11096337057502108,2616848.8885714286,-478523.8873669465,-329338.36390109896,2109449.2614285713,-477022.68633053213,-334193.5910714291,5234728.41950685,-2748892.1997260284,1239826.5716712326,4642827.713424657,-2443942.128369863,1081637.0859726034
2019-07-19,3128561.64,2729162.63,3624718.09,2830509.48,2297213.47,3848368.92,2415343.55,2729162.63,2830509.48,3848368.92,2140605.04,2140605.04,3102404.56,3102404.56,2765580.9200000004,561234.1246627271,2277942.145,758890.3404853798,2914174.4057142856,1297950.1730285557,2739971.601607143,1190075.076993205,3218203.3283516485,1477901.2353384907,5234514.496027397,3076867.041359138,2914174.4057142856,1297950.1730285557,2654954.0882142857,1367406.0166104175,3218203.3283516485,1477901.2353384907,2831414.3483516485,1250369.4982856857,5234514.496027397,3076867.041359138,4642609.752575343,2665937.920696706,2654954.0882142857,0.1938390979417846,3848368.92,2415343.55,0.1938390979417846,0.11057499214622833,2765580.92,-196464.13408963542,59853.08752747209,2235484.091428571,-175830.04008403321,72021.70431318703,5234514.496027397,-2409602.98590411,838357.140684932,4642609.752575343,-2233970.354260274,568265.4902191767
2019-07-20,3770286.85,2434343.96,1228388.32,3950305.28,2248567.69,2829843.68,3848368.92,2434343.96,3950305.28,2829843.68,1884221.76,1884221.76,2229864.7,2229864.7,2880817.0385714285,564690.0684932648,2421699.8928571427,735028.6280235662,2888841.9596428573,1283823.7556165068,2757693.549821429,1190013.6633773723,3187020.6343956045,1446479.733079084,5235640.94290411,3076059.4242187217,2888841.9596428573,1283823.7556165068,2607926.728214286,1343214.507199485,3187020.6343956045,1446479.733079084,2808076.6112087914,1233507.4301941397,5235640.94290411,3076059.4242187217,4643748.062,2664993.424739128,2607926.728214286,0.21201841792193976,2829843.68,3848368.92,0.21201841792193976,0.11022721252720762,2880817.0385714285,72263.23081232527,-263468.3330769235,2344216.36,58952.41565826367,-212086.4317582418,5235640.942904109,-1508991.0373150697,1191021.2635479455,4643748.061999999,-1512717.2481643835,701618.0591369872
2019-07-21,3240996.79,2183840.91,1209588.0,2446276.92,1749357.29,2138817.82,2829843.68,2183840.91,2446276.92,2138817.82,1845305.97,1845305.97,1652537.47,1652537.47,2870311.9842857146,580285.7067303646,2486036.8592857146,655935.8474206555,2876842.9814285715,1289670.0209984821,2764139.054107143,1185421.5306132145,3167172.7250549444,1448749.2807737775,5235562.827041095,3076138.644435589,2876842.9814285715,1289670.0209984821,2582031.504642857,1354453.9796323287,3167172.7250549444,1448749.2807737775,2792739.786153846,1238959.9183632468,5235562.827041095,3076138.644435589,4643790.182273973,2664946.139789748,2582031.504642857,0.2273594064220018,2138817.82,2829843.68,0.2273594064220018,0.11013777847414466,2870311.9842857146,488973.51263305364,740161.5552197797,2318874.274285714,432688.5838655466,680683.5351923076,5235562.827041096,-2081692.1901917811,2615942.5635479447,4643790.182273972,-1984372.2273150682,2177819.211260275
2019-07-22,2110305.53,2862550.24,1515574.79,2423079.28,1620958.87,2663777.41,2138817.82,2862550.24,2423079.28,2663777.41,2341061.28,2341061.28,2187863.56,2187863.56,2759454.7485714285,651739.5911026624,2526820.7735714284,606869.6939215346,2864824.063928571,1295609.8810970609,2772453.1741071427,1178872.549666861,3152138.791648352,1452825.7740301902,5233981.3809589045,3077612.457950392,2864824.063928571,1295609.8810970609,2557650.141428571,1364272.2247901484,3152138.791648352,1452825.7740301902,2780913.448131868,1244238.4758759001,5233981.3809589045,3077612.457950392,4642455.333479452,2666301.349571141,2557650.141428571,0.17866126809747218,2663777.41,2138817.82,0.17866126809747218,0.11001415327376801,2759454.7485714285,588934.1991876755,1198551.7395604393,2227386.0557142855,578225.15719888,964033.4877197802,5233981.380958904,-3072348.2725342475,1233256.3045616448,4642455.333479451,-2823158.453315069,915968.0948356166
2019-07-23,2086549.59,2753366.32,1836672.15,2343205.29,2674533.14,2871845.05,2663777.41,2753366.32,2343205.29,2871845.05,2271479.73,2271479.73,2318588.01,2318588.01,2711562.6799999997,664454.9773499841,2568352.894285714,575068.0379166564,2867499.6550000003,1294569.7170674251,2767874.400892857,1179757.4109016175,3141397.5854945052,1454618.1936451988,5232738.303671232,3078660.6217657384,2867499.6550000003,1294569.7170674251,2547147.0882142857,1367438.2799832507,3141397.5854945052,1454618.1936451988,2773309.3965934063,1246848.303980387,5232738.303671232,3078660.6217657384,4641605.325260274,2667093.5623458815,2547147.0882142857,0.19264863889505462,2871845.05,2663777.41,0.19264863889505462,0.10962632550777286,2711562.6799999992,-76011.4516526607,439121.47782967077,2189793.952857143,-39042.98131652632,382437.6103571427,5232738.303671233,-2799681.2518082196,-1710371.7190684942,4641605.325260273,-2567195.0394657534,-1746292.0280684931
2019-07-24,2418121.84,2226116.52,1476050.73,1582944.12,2940959.43,2790303.1,2871845.05,2226116.52,1582944.12,2790303.1,1762940.79,1762940.79,2232164.85,2232164.85,2748447.1785714286,639722.0683866037,2640371.2714285715,483613.69663561246,2899691.2225,1272462.2807651104,2759719.91125,1180117.4277720223,3129573.252307692,1455548.0588743386,5231899.960958904,3079369.123507035,2899691.2225,1272462.2807651104,2562646.083928571,1358002.0824665332,3129573.252307692,1455548.0588743386,2763670.331208791,1249643.9897124118,5231899.960958904,3079369.123507035,4640892.142767124,2667774.335118688,2562646.083928571,0.2000278213503042,2790303.1,2871845.05,0.2000278213503042,0.1096976157406496,2748447.178571428,-399761.8300280107,-1127893.2496153847,2219638.5885714283,-376881.02355742274,-984855.5159615385,5231899.960958904,-2127508.017479453,337875.03710958967,4640892.142767123,-2004175.523917809,-124783.58567123348
2019-07-25,2484308.01,3128561.64,2536686.97,1888197.46,3888410.38,2438538.62,2790303.1,3128561.64,1888197.46,2438538.62,2520530.26,2520530.26,2064760.98,2064760.98,2775151.2814285713,661755.8903826337,2696000.085,514570.78000511666,2950665.9689285713,1258958.127575707,2749489.1966071427,1172614.1744715509,3122983.657362637,1453307.7472439287,5234302.568465753,3077525.238277234,2950665.9689285713,1258958.127575707,2594827.9475000002,1350647.8099306626,3122983.657362637,1453307.7472439287,2760501.914945055,1249354.4718227924,5234302.568465753,3077525.238277234,4642717.02509589,2666234.6711402945,2594827.9475000002,0.15327936040643889,2438538.62,2790303.1,0.15327936040643889,0.1091205789319144,2775151.2814285713,-484742.03507002787,-1253938.2781593408,2249683.27,-484746.6524929972,-1105534.8238186818,5234302.568465753,-2495851.5809452063,90594.40578082204,4642717.02509589,-2359278.3175068493,-79717.32460273942
2019-07-26,3315490.36,3770286.85,2729162.63,2701416.56,5847881.51,3466339.69,2438538.62,3770286.85,2701416.56,3466339.69,3022848.85,3022848.85,2719480.1,2719480.1,2895287.2257142854,904379.8945916044,2830434.072857143,726223.2893889204,3018873.8939285716,1296140.2966190793,2727406.285,1123833.4301708506,3138796.2007692307,1461654.4049832227,5237439.277424658,3076301.540196475,3018873.8939285716,1296140.2966190793,2634162.6628571427,1368358.4408502192,3138796.2007692307,1461654.4049832227,2774375.681208791,1253353.673986024,5237439.277424658,3076301.540196475,4645555.27728767,2664732.704762967,2634162.6628571427,0.21546058863030815,3466339.69,2438538.62,0.21546058863030815,0.10880665466724039,2895287.225714285,-202876.77988795476,-389373.35252747225,2354339.4557142854,-179634.99005602198,-297153.83865384606,5237439.277424658,-2335072.6976849325,2190707.738013698,4645555.277287671,-2115332.3242465756,1595640.591356164
2019-07-27,4611238.46,3240996.79,2434343.96,4103218.35,4871438.96,2856042.21,3466339.69,3240996.79,4103218.35,2856042.21,2645347.64,2645347.64,2288079.89,2288079.89,2899553.555714286,906350.8503567855,2890185.297142857,725540.0706818297,2989146.8492857143,1279791.6812761156,2698824.5375,1088099.3148568515,3101596.073186813,1413424.921387974,5238575.767534247,3075495.8729991876,2989146.8492857143,1279791.6812761156,2582044.4389285715,1337405.3057927843,3101596.073186813,1413424.921387974,2745064.268461538,1223991.5151174902,5238575.767534247,3075495.8729991876,4646555.695178082,2663913.6272175447,2582044.4389285715,0.1988634194590562,2856042.21,3466339.69,0.1988634194590562,0.10867680242378808,2899553.555714286,95435.4964985998,-13995.185769231699,2355465.8528571427,77491.23591036451,-7325.3696428572875,5238575.767534247,-1454345.5240958913,1619548.5208356166,4646555.695178081,-1498443.9142054794,1368612.1813835627
2019-07-28,3270861.1,2110305.53,2183840.91,3545279.44,4264134.96,2345949.16,2856042.21,2110305.53,3545279.44,2345949.16,1667911.37,1667911.37,1953862.54,1953862.54,2923181.557142857,884232.444733013,2896746.770714286,719047.1407245045,2943804.7814285713,1281847.0129597173,2663316.7978571425,1068355.0492620873,3068971.89956044,1397587.226112397,5238383.30830137,3075679.57838505,2943804.7814285713,1281847.0129597173,2523719.110714286,1333588.416488067,3068971.89956044,1397587.226112397,2718823.041978022,1217849.3537463972,5238383.30830137,3075679.57838505,4646190.599479453,2664292.785877172,2523719.110714286,0.167133468484884,2345949.16,2856042.21,0.167133468484884,0.10870374385890402,2923181.5571428565,520171.0110924373,875714.3669780223,2377278.887142857,457374.5629411769,836365.9099725273,5238383.308301371,-1625829.9766301373,2308908.177986301,4646190.599479452,-1644456.256835616,1649073.437410958
2019-07-29,2275701.54,2086549.59,2862550.24,6520226.98,2565213.32,3398297.86,2345949.16,2086549.59,6520226.98,3398297.86,1700643.75,1700643.75,2689465.29,2689465.29,3039048.39,806011.446763137,2899251.569285714,718979.9289317966,2814425.868571428,1073367.9409267819,2669252.585357143,1068723.431607465,3062875.988351648,1397106.1778786995,5237011.5810684925,3076614.003281119,2814425.868571428,1073367.9409267819,2377931.3850000002,1084607.7603500662,3062875.988351648,1397106.1778786995,2715408.7820879123,1218305.0363416462,5237011.5810684925,3076614.003281119,4645400.238328767,2664917.5578984628,2377931.3850000002,0.20858459122826858,3398297.86,2345949.16,0.20858459122826858,0.1082296170952038,3039048.389999999,588066.9708963588,1763620.9732967035,2477327.4185714284,577836.0428851546,1447495.892005494,5237011.581068493,-2615885.0115616443,-304244.07541095885,4645400.238328767,-2400235.340452055,-219427.9426164385
2019-07-30,2897617.42,2418121.84,2753366.32,5342810.18,2798541.49,3893498.97,3398297.86,2418121.84,5342810.18,3893498.97,2008335.01,2008335.01,3118864.85,3118864.85,3210427.11,779070.4192634752,2960994.895,742228.2890000775,2752817.393571429,967118.058701092,2683881.7173214285,1076106.8552387273,3062422.9730769233,1396917.40711334,5236256.167123288,3076978.61631525,2752817.393571429,967118.058701092,2292012.7785714283,921735.4483704852,3062422.9730769233,1396917.40711334,2715486.5283516487,1218320.965973489,5236256.167123288,3076978.61631525,4644981.061424658,2665170.354200268,2292012.7785714283,0.1989557788428027,3893498.97,3398297.86,0.1989557788428027,0.10810687033147506,3210427.11,-81468.3897198876,-63400.63291208804,2614117.457142857,-42683.26795518179,-61465.186428571615,5236256.167123288,-1502373.3549589051,-1666841.3193835616,4644981.061424658,-1477095.1282739728,-1405859.2207945213
2019-07-31,3617772.88,2484308.01,2226116.52,5157535.61,1410398.63,5454445.79,3893498.97,2484308.01,5157535.61,5454445.79,1971853.24,1971853.24,4466542.85,4466542.85,3302422.017142857,714371.906410261,3025434.597857143,712068.3685244261,2680343.706071429,849069.1353069154,2714558.0339285717,1063556.2458539503,3012798.203846154,1309844.2392982326,5229883.089232877,3078933.8366498956,2680343.706071429,849069.1353069154,2200602.334285714,753394.1202729276,3012798.203846154,1309844.2392982326,2675086.1765934066,1163548.3793185751,5229883.089232877,3078933.8366498956,4639467.057780823,2667621.372516036,2200602.334285714,0.18111884837341108,5454445.79,3893498.97,0.18111884837341108,0.10829954945350631,3302422.017142857,-423470.73507002747,-1538050.3916758243,2682985.782857143,-396120.7537815124,-1311714.2819505497,5229883.089232877,-258866.36528767156,338293.41153424606,4639467.057780822,-493685.27671232936,1278480.506506849
2019-08-01,3128272.36,3315490.36,3128561.64,4076479.77,1209471.35,6530902.38,5454445.79,3315490.36,4076479.77,6530902.38,2730843.03,2730843.03,5313138.23,5313138.23,3571260.5428571426,1012148.1761198513,3173205.912142857,919550.6251900167,2720375.144285714,938992.793198385,2785770.3319642856,1094020.0014999735,2991500.618021978,1256746.812338412,5226229.548575343,3078176.8874927643,2720375.144285714,938992.793198385,2207077.1125,769203.0372595626,2991500.618021978,1256746.812338412,2657449.694945055,1128963.4807834523,5226229.548575343,3078176.8874927643,4636107.498684932,2667542.7828102224,2207077.1125,0.18646185153972542,6530902.38,5454445.79,0.18646185153972542,0.10842418213380425,3571260.5428571426,-524399.0185994396,-1230656.4889835166,2876708.0871428573,-518371.9427170869,-1025864.136648352,5226229.548575343,-326934.41916438425,2124575.121917809,4636107.498684932,-540576.1850136993,4574085.679109589
2019-08-02,5197360.04,4611238.46,3770286.85,3624718.09,1723297.16,5647441.37,6530902.38,4611238.46,3624718.09,5647441.37,3755442.15,3755442.15,4545794.61,4545794.61,3727787.118571428,1255299.8331861838,3311537.172142857,1136383.6107534263,2794739.6585714286,1084450.708144438,2856906.5342857144,1151673.0853743004,2974203.968461538,1206898.3032218285,5226392.5160273975,3078200.823420331,2794739.6585714286,1084450.708144438,2256143.643214286,874482.8569045644,2974203.968461538,1206898.3032218285,2645443.1672527473,1101600.511508295,5226392.5160273975,3078200.823420331,4636307.936821917,2667538.7266925136,2256143.643214286,0.19507006586241013,5647441.37,6530902.38,0.19507006586241013,0.10815049652512654,3727787.1185714286,-213056.54036414524,-17157.873214286185,3000066.998571429,-186518.35554621814,16809.267637361787,5226392.516027398,1164311.0546986293,-2904505.2464794535,4636307.936821917,616497.5190547942,-1032294.8276164373
2019-08-03,5706924.49,3270861.1,3240996.79,1228388.32,1875094.15,5786663.6,5647441.37,3270861.1,1228388.32,5786663.6,2653232.42,2653232.42,4731579.01,4731579.01,3976178.5942857144,1320166.9271514153,3437866.0749999997,1222947.2796611122,2929782.9839285715,1117113.1560957076,2912879.8785714284,1178936.2706008563,2951409.318791209,1146492.984958558,5224263.578575342,3078080.9781625587,2929782.9839285715,1117113.1560957076,2370511.36,912337.5101026606,2951409.318791209,1146492.984958558,2630146.3699999996,1069430.1813278743,5224263.578575342,3078080.9781625587,4634850.528383561,2667631.847187971,2370511.36,0.1823303829170232,5786663.6,5647441.37,0.1823303829170232,0.10761233311466965,3976178.594285714,101834.36344537853,-430463.50876373664,3220980.214285714,82292.10932773146,-377887.92195054947,5224263.578575343,484965.4285205477,-2472071.8400273966,4634850.528383561,81255.46208219184,-142212.71519178152
2019-08-04,5009601.43,2275701.54,2110305.53,1209588.0,2133387.42,3754242.39,5786663.6,2275701.54,1209588.0,3754242.39,1820602.61,1820602.61,3007642.45,3007642.45,4175468.2014285713,1109106.790127858,3549324.8792857146,1162248.6748161248,3017680.8692857143,1072691.8291519335,2940332.4030357148,1178354.112045642,2934604.8430769234,1124158.9705165154,5224034.774191781,3078193.6519734645,3017680.8692857143,1072691.8291519335,2444392.1721428568,875536.5963719217,2934604.8430769234,1124158.9705165154,2616121.4229670325,1055718.7418994333,5224034.774191781,3078193.6519734645,4634863.577315069,2667623.877341329,2444392.1721428568,0.1988683367884512,3754242.39,5786663.6,0.1988683367884512,0.1076573826233824,4175468.201428571,528534.1987394962,1552512.1497802204,3391237.7428571424,464962.7577030816,1218815.6050824183,5224034.774191781,-71689.022410959,-1198519.2867260273,4634863.577315069,-388471.7683287675,952169.0480821915
2019-08-05,3670728.79,2897617.42,2086549.59,1515574.79,1553493.17,2084558.98,3754242.39,2897617.42,1515574.79,2084558.98,2400983.47,2400983.47,1704689.79,1704689.79,4369817.572857142,956575.904696954,3704432.9814285715,1094969.779902871,3115626.8775000004,1055525.829299066,2988628.2932142853,1175901.8515610616,2964065.659120879,1123317.6206033952,5229989.579780823,3074203.3598053786,3115626.8775000004,1055525.829299066,2525781.675357143,863987.3653956827,2964065.659120879,1123317.6206033952,2640468.91032967,1050328.197282729,5229989.579780823,3074203.3598053786,4639797.38049315,2663852.26635969,2525781.675357143,0.18223000339381137,2084558.98,3754242.39,0.18223000339381137,0.10759820301069206,4369817.572857142,596382.8453221291,1526414.4502197804,3549029.811428571,584127.1585714291,1239478.0784890112,5229989.579780823,-2206870.5872328775,-2531532.388246576,4639797.380493151,-2112364.5750410957,-726411.610657535
2019-08-06,4258063.02,3617772.88,2418121.84,1836672.15,1605808.62,2527455.7,2084558.98,3617772.88,1836672.15,2527455.7,2965865.28,2965865.28,2118774.82,2118774.82,4136073.4699999997,1306774.2583238161,3673250.29,1139721.0261074433,3120801.592142857,1049360.691405241,2995338.2135714283,1168919.0863807886,2964612.6657142853,1122821.370659367,5228493.986520547,3075654.1938673924,3120801.592142857,1049360.691405241,2530910.209285714,857610.636182288,2964612.6657142853,1122821.370659367,2640488.874945055,1050307.568768067,5228493.986520547,3075654.1938673924,4638288.594986302,2665439.562107714,2530910.209285714,0.16169655515623887,2527455.7,2084558.98,0.16169655515623887,0.10781194156593452,4136073.4699999997,-83541.23235294085,747938.3551373623,3349344.501428571,-43821.206218487125,748995.3844505491,5228493.986520548,-3393600.3757260283,-5624350.803794521,4638288.594986301,-3056461.0462054797,-5259924.169205479
2019-08-07,1981564.16,3128272.36,2484308.01,1476050.73,1836022.63,2511052.37,2527455.7,3128272.36,1476050.73,2511052.37,2453931.52,2453931.52,2067059.03,2067059.03,4099796.792857143,1342451.806520459,3701109.4050000003,1112873.8717081062,3170740.3382142857,1000314.2787781752,3013879.5169642856,1158383.1051549756,2968467.783516484,1121891.9507190331,5229489.283095891,3074831.070707525,3170740.3382142857,1000314.2787781752,2565810.2607142855,821623.8710832269,2968467.783516484,1121891.9507190331,2641907.57021978,1049619.5115875532,5229489.283095891,3074831.070707525,4638658.62460274,2665090.982673184,2565810.2607142855,0.1768156432356686,2511052.37,2527455.7,0.1768156432356686,0.10842015272203784,4099796.7928571426,-422708.2926050415,-964236.6970054947,3313371.404285714,-394625.0369747897,-773338.8071978022,5229489.283095891,-2902804.0821917807,-1330053.784931507,4638658.624602739,-2622624.969547945,-274188.6249863007
2019-08-08,2874335.62,5197360.04,3315490.36,2536686.97,2040261.84,2436308.96,2511052.37,5197360.04,2536686.97,2436308.96,4086899.16,4086899.16,2039899.33,2039899.33,3804566.167142857,1286943.9431637838,3687913.355,1118877.2586750647,3191956.7199999997,992638.5684668534,3033352.442321428,1150859.9110027354,2969703.114065934,1122009.3501238176,5231391.84939726,3073312.497091582,3191956.7199999997,992638.5684668534,2580560.029642857,816364.7911662252,2969703.114065934,1122009.3501238176,2643415.9440659345,1049309.6833155297,5231391.84939726,3073312.497091582,4639913.957479452,2663971.207487964,2580560.029642857,0.1627090966328014,2436308.96,2511052.37,0.1627090966328014,0.10824698598629381,3804566.167142857,-541740.6446498598,-123165.78384615423,3086399.4999999995,-534693.1298879551,-147977.6844780218,5231391.849397261,-2478978.194657535,-437588.53293150663,4639913.957479452,-2305531.8139178082,-97497.49290411011
2019-08-09,3130745.66,5706924.49,4611238.46,2729162.63,2636835.06,2567404.94,2436308.96,5706924.49,2729162.63,2567404.94,4618954.53,4618954.53,2085607.67,2085607.67,3466358.8328571427,977582.3235900548,3597072.9757142854,1089385.0009402751,3213753.5242857146,988793.2367067073,3045899.551071428,1150288.4001065823,2961389.7373626377,1116359.9872760277,5233507.104767123,3071739.220599289,3213753.5242857146,988793.2367067073,2595831.8707142854,811816.693934437,2961389.7373626377,1116359.9872760277,2634951.1817582417,1046743.9033952261,5233507.104767123,3071739.220599289,4641236.17369863,2662819.4569704775,2595831.8707142854,0.1876592439679578,2567404.94,2436308.96,0.1876592439679578,0.10875269346390717,3466358.8328571427,-195094.88809523772,-1411581.0959890112,2793436.937142857,-174012.80610644227,-1190450.4989285714,5233507.104767123,-1989041.3337534256,-394111.4455342465,4641236.17369863,-1826562.3920547944,640575.8429863008
2019-08-10,3339473.15,5009601.43,3270861.1,2434343.96,2887343.12,2738634.88,2567404.94,5009601.43,2434343.96,2738634.88,4199624.93,4199624.93,2219123.05,2219123.05,3151531.8571428573,718205.4761717013,3563855.2257142854,1107044.1160365527,3227020.2614285713,980404.9447916228,3044443.6489285715,1150544.2987786948,2945214.2420879123,1107704.6836431352,5233691.153315068,3071591.3343339297,3227020.2614285713,980404.9447916228,2607210.8171428577,803664.8830665251,2945214.2420879123,1107704.6836431352,2622363.6143956045,1044956.0981171925,5233691.153315068,3071591.3343339297,4641191.5413972605,2662860.3024684656,2607210.8171428577,0.18969736849331303,2738634.88,2567404.94,0.18969736849331303,0.10872657027169554,3151531.8571428573,122790.14795518246,165936.79354395554,2508180.8414285714,99550.07277310964,104539.87766483484,5233691.153315069,-2275702.3056986304,-632489.5833698639,4641191.5413972605,-2218549.9698493145,143351.81587671186
2019-08-11,2805812.6,3670728.79,2275701.54,2183840.91,2544808.4,1933130.03,2738634.88,3670728.79,2183840.91,1933130.03,3012405.31,3012405.31,1586818.66,1586818.66,2934409.9957142854,763399.0313839369,3554939.098571428,1118658.7045018459,3225842.9346428574,981722.9586537824,3037409.1375,1154850.8534663913,2938157.95010989,1110726.203339948,5234287.716958904,3070969.62149546,3225842.9346428574,981722.9586537824,2602688.0960714286,808453.4626389646,2938157.95010989,1110726.203339948,2617011.041868132,1048355.7705699961,5234287.716958904,3070969.62149546,4641552.777342466,2662453.7289722264,2602688.0960714286,0.17914540906490398,1933130.03,2738634.88,0.17914540906490398,0.10862424346549006,2934409.995714286,557603.3331092441,732988.9164835162,2323361.48,491671.9310084038,705030.7081868133,5234287.716958905,-2282654.397136987,-656684.0239178089,4641552.777342465,-2164685.2953698626,210495.51778082247
2019-08-12,2150875.76,4258063.02,2897617.42,2862550.24,2615767.25,2516914.69,1933130.03,4258063.02,2862550.24,2516914.69,3505527.95,3505527.95,2076822.36,2076822.36,2632489.708571429,537011.2943324274,3501153.6407142854,1169634.7203690405,3200202.605,1000753.6132562036,3028995.8117857142,1159684.5339761944,2922810.3815384614,1111948.6858244557,5233267.734273973,3071936.315274488,3200202.605,1000753.6132562036,2579295.208214286,825598.6465010373,2922810.3815384614,1111948.6858244557,2604297.2926373626,1052591.3397830925,5233267.734273973,3071936.315274488,4640482.196684932,2663566.1788640996,2579295.208214286,0.17485389224693978,2516914.69,1933130.03,0.17485389224693978,0.10880716800936772,2632489.7085714284,591733.6692156865,894550.8189010986,2063437.5471428572,581027.3672549024,672085.1728846149,5233267.734273973,-2620285.610013699,-1288587.6642465754,4640482.196684931,-2398428.6159315063,-90328.2574794523
2019-08-13,2144621.01,1981564.16,3617772.88,2753366.32,1895310.17,2588464.94,2516914.69,1981564.16,2753366.32,2588464.94,1568068.11,1568068.11,2130151.17,2130151.17,2718580.2785714283,457717.83203725226,3427326.8742857142,1194071.6307919296,3194160.884642857,1004056.3509019236,3041297.382857143,1151061.797803859,2919099.321098901,1112515.1353046421,5233256.0444383565,3071946.415462908,3194160.884642857,1004056.3509019236,2573023.2214285717,828684.9954768274,2919099.321098901,1112515.1353046421,2600915.4336263733,1053737.037842526,5233256.0444383565,3071946.415462908,4640388.25950685,2663655.55816115,2573023.2214285717,0.17706006479655081,2588464.94,2516914.69,0.17706006479655081,0.10893450788369792,2718580.2785714283,-67042.68372548989,-46792.31293956045,2138836.9742857143,-29597.808627450697,-43347.65186813251,5233256.0444383565,-2594858.465328768,-2217744.8286986295,4640388.259506849,-2415330.4732465753,-1409342.7112739729
