Date,mkt_promo_line_share_91d_gap549,daily_promo_line_share_lag_365,mkt_discount_rate_91d_gap549,daily_discount_rate_lag_365,mkt_promo_revenue_share_91d_gap549,mkt_discount_amount_sum_91d_gap549,active_promo_count,is_any_promo_active,active_discount_avg,active_discount_max,active_discount_sum,active_percentage_promo_count,active_fixed_promo_count,has_fixed_discount_promo,active_stackable_promo_count,has_stackable_promo,active_min_order_promo_count,active_min_order_avg,sitewide_promo_count,category_promo_count,has_streetwear_promo,has_outdoor_promo,email_promo_count,online_promo_count,all_channels_promo_count,social_promo_count,in_store_promo_count,is_spring_sale_active,is_mid_year_sale_active,is_fall_launch_active,is_year_end_sale_active,is_urban_blowout_active,is_rural_special_active,promo_day_index,promo_days_remaining,promo_progress_ratio,days_to_next_promo_start,days_since_last_promo_end,active_email_promo_count,active_online_promo_count,active_all_channels_promo_count,active_social_promo_count,active_in_store_promo_count,active_sitewide_promo_count,active_category_promo_count,mkt_active_promo_count_gap549,mkt_active_promo_count_roll_mean_28d_gap549,mkt_email_promo_count_gap549,mkt_email_promo_count_roll_mean_28d_gap549,mkt_online_promo_count_gap549,mkt_online_promo_count_roll_mean_28d_gap549,mkt_sitewide_promo_count_gap549,mkt_sitewide_promo_count_roll_mean_28d_gap549,mkt_category_promo_count_gap549,mkt_category_promo_count_roll_mean_28d_gap549,mkt_active_discount_avg_gap549,mkt_active_discount_avg_roll_mean_28d_gap549,mkt_avg_discount_value_gap549,mkt_avg_discount_value_roll_mean_28d_gap549,expected_promo_line_share_month,expected_discount_rate_month,expected_promo_revenue_share_month,expected_active_promo_count_month,expected_email_promo_month,expected_online_promo_month,expected_sitewide_promo_month,expected_category_promo_month,mkt_web_sessions_91d_gap549,mkt_web_pageviews_per_session_91d_gap549,mkt_web_bounce_rate_91d_gap549,mkt_web_avg_session_duration_91d_gap549,exp_sessions_direct,exp_bounce_rate_direct,exp_sessions_email_campaign,exp_bounce_rate_email_campaign,exp_sessions_organic_search,exp_bounce_rate_organic_search,exp_sessions_paid_search,exp_bounce_rate_paid_search,exp_sessions_referral,exp_bounce_rate_referral,exp_sessions_social_media,exp_bounce_rate_social_media,mkt_direct_session_share_91d_gap549,mkt_email_campaign_session_share_91d_gap549,mkt_organic_search_session_share_91d_gap549,mkt_paid_search_session_share_91d_gap549,mkt_social_media_session_share_91d_gap549
2018-05-24,0.33885514448739185,1.0,0.033710416919495494,0.20000000762873116,0.2998627340375035,13240449.53,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,42.0,0.08695652173913043,70.0,51.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,20.0,2.857142857142857,20.0,2.857142857142857,0.35715482974953305,0.04354826131563317,0.2613722366036492,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1694278.0,4.314439542979369,0.004364287991699119,201.21208668235084,1143.3945205479451,0.00428622328610554,4076.860273972603,0.004411690819015977,5888.257534246575,0.004535848598603955,4964.8794520547945,0.00440920507940432,2405.523287671233,0.004360729041384211,4400.493150684932,0.004479998294089081,0.02612853380614043,0.13547245493360593,0.20645962468969084,0.20880103501314423,0.2327811610609357
2018-05-25,0.3480319803198032,1.0,0.035257390020860535,0.20000000181646652,0.3073865748912293,13794022.889999999,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,41.0,0.10869565217391304,69.0,52.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.17857142857142858,0.0,0.0,0.0,0.0,1.0,0.17857142857142858,0.0,0.0,20.0,3.5714285714285716,20.0,3.5714285714285716,0.35720870096131974,0.04359461548423,0.2615552917462052,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1678902.0,4.304299476681783,0.004381849571922602,199.7103157897245,1143.3945205479451,0.00428622328610554,4076.860273972603,0.004411690819015977,5925.6164383561645,0.00453600086459995,4964.8794520547945,0.00440920507940432,2373.4301369863015,0.004356682346341114,4400.493150684932,0.004479998294089081,0.026367828497434635,0.136713161339971,0.2164724325779587,0.19343296988150588,0.23491305627130113
2018-05-26,0.3573377992804863,1.0,0.03651435463720287,0.19999996507307863,0.31475307580619466,14132826.35,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,40.0,0.13043478260869565,68.0,53.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.21428571428571427,0.0,0.0,0.0,0.0,1.0,0.21428571428571427,0.0,0.0,20.0,4.285714285714286,20.0,4.285714285714286,0.3570778552099049,0.04357389883634772,0.2614734782378297,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1664962.0,4.317347182698464,0.004396871910590151,200.9137707647382,1109.0849315068492,0.004285178402039445,4076.860273972603,0.004411690819015977,5964.26301369863,0.0045369339343560465,4964.8794520547945,0.00440920507940432,2373.4301369863015,0.004356682346341114,4400.493150684932,0.004479998294089081,0.026588594814776552,0.1378578009588207,0.22675712718968963,0.19505249969668978,0.23687988074202293
2018-05-27,0.3685369228833816,1.0,0.0379837663497264,0.19999998755915802,0.3241839602875225,14450381.709999999,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,39.0,0.15217391304347827,67.0,54.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,20.0,5.0,20.0,5.0,0.35683911694596504,0.04355910229151638,0.26141504644361585,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1649477.0,4.329862132057616,0.004371505283189762,200.1328246468426,1151.1698630136987,0.004287548176125776,4041.93698630137,0.004411964635157292,5964.26301369863,0.0045369339343560465,4964.8794520547945,0.00440920507940432,2373.4301369863015,0.004356682346341114,4400.493150684932,0.004479998294089081,0.03615085266420811,0.1391519857506349,0.22888588322237896,0.19688361826203093,0.22040319446709472
2018-05-28,0.3807934508816121,1.0,0.03979192958484066,0.19999998298746977,0.3332771037001413,15052393.16,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,38.0,0.17391304347826086,66.0,55.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.0,0.0,20.0,5.714285714285714,20.0,5.714285714285714,0.35675436074372247,0.04355529085574227,0.2613999953560848,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1628537.0,4.351091808168927,0.004362024098930512,200.9536017296506,1151.1698630136987,0.004287548176125776,4041.93698630137,0.004411964635157292,5961.049315068493,0.0045309975029678975,4964.8794520547945,0.00440920507940432,2373.4301369863015,0.004356682346341114,4400.493150684932,0.004479998294089081,0.03661568634915879,0.14094122516098806,0.21897076946977564,0.19941518061916924,0.22323717545256877
2018-05-29,0.3920879120879121,1.0,0.04159879002773888,0.2000000082613145,0.3418878726031609,15694619.28,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,37.0,0.1956521739130435,65.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.32142857142857145,0.0,0.0,0.0,0.0,1.0,0.32142857142857145,0.0,0.0,20.0,6.428571428571429,20.0,6.428571428571429,0.35540295568868024,0.0434414170807221,0.26095037025982076,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1611843.0,4.356024749308711,0.004377208822447348,201.015451566933,1151.1698630136987,0.004287548176125776,4077.230136986301,0.004405282386847369,5961.049315068493,0.0045309975029678975,4964.8794520547945,0.00440920507940432,2373.4301369863015,0.004356682346341114,4366.498630136986,0.0044896520581362955,0.03699491823955559,0.15039305937364866,0.221238669026698,0.2014805412189649,0.20720008090117958
2018-05-30,0.4195625836893451,1.0,0.045320549049237185,0.2000000050964167,0.3630819904986977,16677467.209999999,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,36.0,0.21739130434782608,64.0,57.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.35714285714285715,0.0,0.0,0.0,0.0,1.0,0.35714285714285715,0.0,0.0,20.0,7.142857142857143,20.0,7.142857142857143,0.35524040539891444,0.04345824248793349,0.26101679778923625,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1594561.0,4.35855762181566,0.004373757742726681,199.93713479760257,1151.1698630136987,0.004287548176125776,4077.230136986301,0.004405282386847369,5920.797260273973,0.004535491240304087,5001.342465753424,0.00440767983938559,2373.4301369863015,0.004356682346341114,4366.498630136986,0.0044896520581362955,0.03739587259440059,0.13283844268108902,0.2236364742396183,0.21201070388652427,0.2094457345940356
2018-05-31,0.4462285529297507,1.0,0.04901645462271199,0.1999999967237632,0.38377124746374236,17658430.59,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,35.0,0.2391304347826087,63.0,58.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.39285714285714285,0.0,0.0,0.0,0.0,1.0,0.39285714285714285,0.0,0.0,20.0,7.857142857142857,20.0,7.857142857142857,0.3548763051340278,0.04351004796001088,0.2612213429277753,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1580360.0,4.362616112784429,0.0043757285365359794,201.53733921385003,1151.1698630136987,0.004287548176125776,4112.575342465753,0.0044003381675982115,5881.232876712329,0.0045368063540865994,5001.342465753424,0.00440767983938559,2373.4301369863015,0.004356682346341114,4366.498630136986,0.0044896520581362955,0.03773190918524893,0.14219544913817106,0.2256460553291655,0.21391581664937104,0.19417854159811687
2018-06-01,0.47144361100144755,1.0,0.05259905009854952,0.20000000415587638,0.4042401567550243,18513531.11,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,34.0,0.2608695652173913,62.0,59.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.42857142857142855,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.0,0.0,20.0,8.571428571428571,20.0,8.571428571428571,0.35469022294333274,0.04355319220095388,0.2613917078811866,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1566664.0,4.349840808239674,0.004389949670127098,201.96784645590884,1189.8328767123287,0.004326621236089332,4112.575342465753,0.0044003381675982115,5881.232876712329,0.0045368063540865994,4966.353424657535,0.004414004189286922,2373.4301369863015,0.004356682346341114,4366.498630136986,0.0044896520581362955,0.047069441820326505,0.12568872457655247,0.22761868530840051,0.2157858992100412,0.19587607808694144
2018-06-02,0.4940049567954987,1.0,0.05568326453644501,0.20000000556526262,0.42205072811845806,19144628.02,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,33.0,0.2826086956521739,61.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4642857142857143,0.0,0.0,0.0,0.0,1.0,0.4642857142857143,0.0,0.0,20.0,9.285714285714286,20.0,9.285714285714286,0.3547910307866087,0.04360044159324828,0.261578300543748,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1553444.0,4.357027353416023,0.004386415680256256,201.84603139862142,1189.8328767123287,0.004326621236089332,4112.575342465753,0.0044003381675982115,5919.92602739726,0.004539507023643853,4966.353424657535,0.004414004189286922,2373.4301369863015,0.004356682346341114,4329.052054794521,0.0044848915134699996,0.04747000857449641,0.12675835112176556,0.23864716076022052,0.20002072813696534,0.1975430076655483
2018-06-03,0.5138974675725757,1.0,0.058341359232942966,0.19999999477475247,0.4389852801135762,19524128.71,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,32.0,0.30434782608695654,60.0,61.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,20.0,10.0,20.0,10.0,0.35548806837278535,0.04371006114577879,0.2620112699890801,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1548838.0,4.339303400355622,0.004387535610567406,200.87950721766902,1189.8328767123287,0.004326621236089332,4074.087671232877,0.004392594869546388,5966.594520547946,0.004531689249782005,4966.353424657535,0.004414004189286922,2373.4301369863015,0.004356682346341114,4329.052054794521,0.0044848915134699996,0.04761117689519498,0.12713531047146312,0.2503547821011623,0.2006155582443096,0.1841587047838444
2018-06-04,0.5147969717825189,1.0,0.05858731325617919,0.20000000235681098,0.4384524546446861,19522472.18,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,31.0,0.32608695652173914,59.0,62.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5357142857142857,0.0,0.0,0.0,0.0,1.0,0.5357142857142857,0.0,0.0,20.0,10.714285714285714,20.0,10.714285714285714,0.35513973793882037,0.04363506631349069,0.2617150485720856,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1541073.0,4.348132113144543,0.004411741046660347,202.82010073500737,1189.8328767123287,0.004326621236089332,4074.087671232877,0.004392594869546388,5966.594520547946,0.004531689249782006,4966.353424657535,0.004414004189286922,2377.750684931507,0.004357629185635325,4329.052054794521,0.0044848915134699996,0.04785107519241463,0.12777590678702436,0.251616244006611,0.20162639926856157,0.1850866247088879
2018-06-05,0.5141281874569262,1.0,0.058812293353794245,0.2000000149872161,0.4363227773282463,19528064.15,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,30.0,0.34782608695652173,58.0,63.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.0,0.0,20.0,11.428571428571429,20.0,11.428571428571429,0.354868553852069,0.04358325332565898,0.26151042007045955,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1537735.0,4.3391280031995105,0.004424097149378794,202.43291978136673,1189.8328767123287,0.004326621236089332,4074.087671232877,0.004392594869546388,6011.786301369863,0.004533555850562047,4928.71506849315,0.004413882036552915,2377.750684931507,0.004357629185635325,4329.052054794521,0.0044848915134699996,0.047954946723590214,0.128053273158249,0.26288924944805186,0.1891665338956322,0.18548839689543387
2018-06-06,0.5147301762114538,1.0,0.05935713564675118,0.20000001490524139,0.43496374320218606,19672957.97,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,29.0,0.3695652173913043,57.0,64.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6071428571428571,0.0,0.0,0.0,0.0,1.0,0.6071428571428571,0.0,0.0,20.0,12.142857142857142,20.0,12.142857142857142,0.354814289662465,0.04357578293602194,0.2614809187440124,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1536752.0,4.31429534498735,0.004432643900902683,201.6024417732985,1189.8328767123287,0.004326621236089332,4074.087671232877,0.004392594869546388,6011.786301369863,0.004533555850562046,4978.586301369863,0.004415045207309772,2337.8931506849317,0.004364749130173403,4329.052054794521,0.0044848915134699996,0.04798562162274719,0.12813518381625663,0.26305740939331784,0.20113264859912336,0.17312227347028017
2018-06-07,0.5139271924986211,1.0,0.05973080439705608,0.1999999883152402,0.43191232301343696,19698293.17,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,28.0,0.391304347826087,56.0,65.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6428571428571429,0.0,0.0,0.0,0.0,1.0,0.6428571428571429,0.0,0.0,20.0,12.857142857142858,20.0,12.857142857142858,0.3547910307866087,0.04359142668723696,0.2615426981457026,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1525554.0,4.317956624282064,0.004429243671479345,200.52912201075804,1189.8328767123287,0.004326621236089332,4037.4438356164383,0.004384268501635715,6050.931506849315,0.004533985696756754,4978.586301369863,0.004415045207309772,2337.8931506849317,0.004364749130173403,4329.052054794521,0.0044848915134699996,0.048337849725411226,0.12907573248800108,0.25764804130171726,0.20260901941196444,0.17439304016770302
2018-06-08,0.514529679107561,1.0,0.06025088386984876,0.2000000090217471,0.42860383414077813,19765690.23,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,27.0,0.41304347826086957,55.0,66.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6785714285714286,0.0,0.0,0.0,0.0,1.0,0.6785714285714286,0.0,0.0,20.0,13.571428571428571,20.0,13.571428571428571,0.354868553852069,0.043624743758611376,0.26167427931264864,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1523734.0,4.30685211460793,0.004425024748414093,201.63242166939898,1189.8328767123287,0.004326621236089332,4041.2849315068493,0.004366169162256139,6050.931506849315,0.004533985696756754,4978.586301369863,0.004415045207309772,2337.8931506849317,0.004364749130173403,4329.052054794521,0.0044848915134699996,0.04839558610623639,0.13977570888357155,0.24621554680803867,0.20285102255380533,0.1746013411789722
2018-06-09,0.5159296896457017,1.0,0.06085731666985602,0.199999993289697,0.4276789892200133,19945243.4,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,26.0,0.43478260869565216,54.0,67.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,0.0,0.0,20.0,14.285714285714286,20.0,14.285714285714286,0.3548763051340278,0.043602616209387615,0.26158688871887986,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1516698.0,4.3234724381518275,0.004421890541162447,200.9370173890913,1189.8328767123287,0.004326621236089332,4041.2849315068493,0.004366169162256139,6053.169863013699,0.0045423256330771105,4978.586301369863,0.004415045207309772,2337.8931506849317,0.004364749130173403,4329.052054794521,0.0044848915134699996,0.048620094442004935,0.14042413189705533,0.2579280779693782,0.20379205352680627,0.16020196505830428
2018-06-10,0.5167260762270359,1.0,0.06134031224611953,0.1999999909988347,0.4263087184311554,20065841.43,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,25.0,0.45652173913043476,53.0,68.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,20.0,15.0,20.0,15.0,0.35500804843475964,0.04362433157364413,0.26167265132147566,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1512961.0,4.315620825652479,0.004439608701083505,202.831924814982,1189.8328767123287,0.004326621236089332,4041.2849315068493,0.004366169162256139,6053.169863013699,0.0045423256330771105,4933.857534246576,0.0044056626396973,2337.8931506849317,0.004364749130173403,4378.4301369863015,0.004487994070558848,0.04874018563598136,0.1407709782340721,0.25856515799151464,0.20429541805770274,0.17251006470094074
2018-06-11,0.5172224885297542,1.0,0.06198971903183711,0.20000000097970314,0.4242052807499651,20218186.68,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,24.0,0.4782608695652174,52.0,69.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7857142857142857,0.0,0.0,0.0,0.0,1.0,0.7857142857142857,0.0,0.0,20.0,15.714285714285714,20.0,15.714285714285714,0.3551474827056111,0.04366127906509391,0.26181858078817793,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1510094.0,4.299688628654905,0.004450805446548361,204.19176872433104,1189.8328767123287,0.004326621236089332,4003.7205479452055,0.00437654764951504,6053.169863013699,0.0045423256330771105,4933.857534246576,0.0044056626396973,2387.1616438356164,0.004381162267563702,4378.4301369863015,0.004487994070558848,0.04883272167163104,0.14103824000360243,0.2590560587619049,0.20468328461671922,0.15903049743923225
2018-06-12,0.5180146304778833,1.0,0.06270910985590765,0.19999999781027863,0.4230618802584211,20427951.380000003,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,23.0,0.5,51.0,70.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8214285714285714,0.0,0.0,0.0,0.0,1.0,0.8214285714285714,0.0,0.0,20.0,16.428571428571427,20.0,16.428571428571427,0.355263631887991,0.04371588289139754,0.26203426723932155,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1506308.0,4.318039869668089,0.004450167362850095,204.72694853907703,1189.8328767123287,0.004326621236089332,4003.7205479452055,0.00437654764951504,6063.6547945205475,0.004554190166968336,4933.857534246576,0.0044056626396973,2387.1616438356164,0.004381162267563702,4378.4301369863015,0.004487994070558848,0.048955459308454845,0.14139272977372488,0.27246552497895515,0.20519774176330471,0.14415843240559037
2018-06-13,0.5171563591534827,1.0,0.06328593433598137,0.20000000076303742,0.4195641586846117,20504243.14,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,22.0,0.5217391304347826,50.0,71.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,1.0,0.8571428571428571,0.0,0.0,20.0,17.142857142857142,20.0,17.142857142857142,0.35522492014314194,0.0437081501468247,0.262003721200386,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1502026.0,4.302051362626213,0.0044605786983714,204.65362477080959,1189.8328767123287,0.004326621236089332,4003.7205479452055,0.00437654764951504,6109.342465753424,0.004553186648788516,4933.857534246576,0.0044056626396973,2387.1616438356164,0.004381162267563702,4337.312328767123,0.004476978230947894,0.04909502232318216,0.14179581445327843,0.2703914579374791,0.20578272280240156,0.14456940159491247
2018-06-14,0.5165272253463173,1.0,0.0639373690633346,0.20000001797236652,0.41537874720683077,20581312.4,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,21.0,0.5434782608695652,49.0,72.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8928571428571429,0.0,0.0,0.0,0.0,1.0,0.8928571428571429,0.0,0.0,20.0,17.857142857142858,20.0,17.857142857142858,0.35525588991090085,0.04367863513678553,0.26188713520887535,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1494586.0,4.311915808123453,0.004444127591185786,203.2584069434613,1189.8328767123287,0.004326621236089332,4003.7205479452055,0.00437654764951504,6069.068493150685,0.004559047422140565,4933.857534246576,0.0044056626396973,2423.73698630137,0.004367714205619308,4337.312328767123,0.004476978230947894,0.049339415731179066,0.142501669358605,0.27173745773076957,0.19289689586280082,0.1452890633258976
2018-06-15,0.5175198467013413,1.0,0.06481943538093968,0.20000001048424143,0.41191823377647857,20762032.54,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,20.0,0.5652173913043478,48.0,73.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9285714285714286,0.0,0.0,0.0,0.0,1.0,0.9285714285714286,0.0,0.0,20.0,18.571428571428573,20.0,18.571428571428573,0.3550932654311349,0.0437070489796126,0.26199937182669863,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1490371.0,4.314396214097027,0.00445483825839338,201.1796115866452,1189.8328767123287,0.004326621236089332,4003.7205479452055,0.00437654764951504,6111.293150684932,0.004564581430650285,4933.857534246576,0.0044056626396973,2388.2109589041097,0.004358457342402234,4337.312328767123,0.004476978230947894,0.049478955240004,0.1297354819705966,0.28284702265409084,0.19344243815801568,0.14569996329772922
2018-06-16,0.5184755139676251,1.0,0.06548292433696158,0.20000000474695737,0.40903252367081916,20886951.32,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,19.0,0.5869565217391305,47.0,74.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9642857142857143,0.0,0.0,0.0,0.0,1.0,0.9642857142857143,0.0,0.0,20.0,19.285714285714285,20.0,19.285714285714285,0.3546436856212214,0.04367741144502426,0.26188230197218587,0.38082191780821917,0.0,0.1726027397260274,0.38082191780821917,0.0,1481795.0,4.3066200115400575,0.004470352990798322,201.88989502596513,1189.8328767123287,0.004326621236089332,4003.7205479452055,0.00437654764951504,6111.293150684932,0.004564581430650285,4925.53698630137,0.004396049934893407,2388.2109589041097,0.004358457342402234,4337.312328767123,0.004476978230947894,0.049765318414490535,0.13048633582918015,0.28448402106904125,0.20339925563252675,0.14654321279259278
