Date,revenue_lag_1,revenue_lag_7,revenue_lag_14,revenue_lag_28,revenue_lag_56,revenue_lag_365,revenue_lag_366,revenue_lag_7_gap549,revenue_lag_28_gap549,revenue_lag_365_gap549,cogs_lag_7,cogs_lag_7_gap549,cogs_lag_365,cogs_lag_365_gap549,revenue_roll_mean_7,revenue_roll_std_7,revenue_roll_mean_14,revenue_roll_std_14,revenue_roll_mean_28,revenue_roll_std_28,revenue_roll_mean_56,revenue_roll_std_56,revenue_roll_mean_91,revenue_roll_std_91,revenue_roll_mean_365,revenue_roll_std_365,revenue_roll_mean_28d_gap549,revenue_roll_std_28d_gap549,cogs_roll_mean_28d_gap549,cogs_roll_std_28d_gap549,revenue_roll_mean_91d_gap549,revenue_roll_std_91d_gap549,cogs_roll_mean_91d_gap549,cogs_roll_std_91d_gap549,revenue_roll_mean_365d_gap549,revenue_roll_std_365d_gap549,cogs_roll_mean_365d_gap549,cogs_roll_std_365d_gap549,cogs_roll_mean_28,gross_margin_lag_365,revenue_same_day_ly_365,revenue_same_day_ly_366,gross_margin_pct_lag_365_gap549,gross_margin_pct_roll_mean_91d_gap549,revenue_decomp_trend_m7_gap549,revenue_decomp_seasonal_m7_gap549,revenue_decomp_random_m7_gap549,cogs_decomp_trend_m7_gap549,cogs_decomp_seasonal_m7_gap549,cogs_decomp_random_m7_gap549,revenue_decomp_trend_m365_gap549,revenue_decomp_seasonal_m365_gap549,revenue_decomp_random_m365_gap549,cogs_decomp_trend_m365_gap549,cogs_decomp_seasonal_m365_gap549,cogs_decomp_random_m365_gap549
2023-09-06,1917604.21,5652340.75,3274514.0,1360544.32,1706485.37,1702498.76,1350969.16,5652340.75,1360544.32,1702498.76,4889448.26,4889448.26,1385168.73,1385168.73,3209320.5799999996,2004673.9874871993,3593611.8007142856,1711014.8964186485,2997775.103928571,1374359.9217438737,2530292.699464286,1220472.4405095973,2190412.7514285715,1162575.6154706825,2949718.114547945,1630504.2725507899,2997775.103928571,1374359.9217438737,2478295.9725,1139858.794758647,2190412.7514285715,1162575.6154706825,1921791.6904395602,978315.3095981227,2949718.114547945,1630504.2725507899,2665742.809917808,1408983.5510621846,2478295.9725,0.1863907554329144,1702498.76,1350969.16,0.1863907554329144,0.11034332177435188,3209320.5799999996,-258286.06775910355,-2361654.985906593,2664944.78,-249914.2480672267,-1945024.8407967032,2949718.114547945,-1054942.766493151,23631.8559178086,2665742.8099178085,-1038881.6650958905,31772.771835616557
2023-09-07,2406752.08,6007208.86,3231879.49,1777072.87,2569113.21,2475099.15,1702498.76,6007208.86,1777072.87,2475099.15,4942844.92,4942844.92,2022240.35,2022240.35,2790782.02,1585102.4694956185,3582580.332857143,1714021.7244948717,3044216.7492857142,1353393.5604331165,2539369.944642857,1222654.7983168892,2211396.833186813,1161146.813081778,2951368.360547945,1630327.3941249263,3044216.7492857142,1353393.5604331165,2517509.9678571434,1123934.3979255578,2211396.833186813,1161146.813081778,1937956.1201098901,977284.1224902022,2951368.360547945,1630327.3941249263,2667335.750219178,1408582.644156525,2517509.9678571434,0.18296592279949667,2475099.15,1702498.76,0.18296592279949667,0.11170400743771235,2790782.0199999996,-262692.6250420165,-1833124.1046978019,2330776.0142857144,-219716.46546218463,-1608658.2552747256,2951368.3605479454,-1290093.8885479453,437802.5654520546,2667335.7502191784,-1232894.6152739727,278131.41272602696
2023-09-08,3077438.94,4532724.33,3646117.64,2324022.32,1640806.35,2765984.78,2475099.15,4532724.33,2324022.32,2765984.78,3774772.1,3774772.1,2054703.58,2054703.58,2682941.3971428573,1468208.2174388173,3591989.070714286,1714758.6987039258,3096138.8082142854,1352627.6115972379,2577531.2592857145,1227440.0635566527,2245123.574285714,1161587.6444779544,2954140.566547945,1630871.4898391182,3096138.8082142854,1352627.6115972379,2565394.916071429,1123388.909690664,2245123.574285714,1161587.6444779544,1965155.7360439564,977575.6225226963,2954140.566547945,1630871.4898391182,2670472.1747123287,1408489.3047758879,2565394.916071429,0.25715296958358524,2765984.78,2475099.15,0.25715296958358524,0.11362859874080335,2682941.3971428564,-98004.19857142832,-655310.7993131862,2248594.074285714,-83153.6657983191,-479707.78115384595,2954140.566547945,-723058.3181232879,-160011.22263013688,2670472.174712329,-733895.6346849313,-284833.08169863047
2023-09-09,3777839.97,5221766.09,3297595.34,2087968.13,1775526.5,2910840.37,2765984.78,5221766.09,2087968.13,2910840.37,4446394.75,4446394.75,2318282.64,2318282.64,2528202.0857142857,1185993.754918886,3652060.182857143,1718379.2116405598,3169375.3360714284,1351533.519657306,2619728.8380357143,1239922.8790677185,2280500.780549451,1169753.792870775,2957504.2666575345,1632047.6411476827,3169375.3360714284,1351533.519657306,2623888.743928571,1120170.854612891,2280500.780549451,1169753.792870775,1991374.390659341,982521.1285096005,2957504.2666575345,1632047.6411476827,2673309.8783835615,1408821.1371609683,2623888.743928571,0.20356929775575427,2910840.37,2765984.78,0.20356929775575427,0.1162961077823775,2528202.0857142853,151543.1346498601,146587.04510989052,2092544.035714286,151091.98781512617,44875.70131868098,2957504.266657534,-310051.5678630138,1325482.8517671237,2673309.878383562,-559178.8553835618,1246631.144123288
2023-09-10,4138590.91,1113577.08,2768850.97,1681958.09,1173172.99,2793536.43,2910840.37,1113577.08,1681958.09,2793536.43,936517.95,936517.95,2183321.72,2183321.72,2875547.187142857,1051003.1884953426,3707498.884285714,1700116.039326815,3235912.289642857,1321111.6928261786,2662082.763035714,1230082.1459143774,2308478.3630769234,1169210.1048402125,2959563.0512054795,1632314.1811601513,3235912.289642857,1321111.6928261786,2678191.8314285716,1094045.3027271423,2308478.3630769234,1169210.1048402125,2011702.818901099,981918.1893464355,2959563.0512054795,1632314.1811601513,2675266.996109589,1408634.7509307584,2678191.8314285716,0.21843807134457163,2793536.43,2910840.37,0.21843807134457163,0.1188389564602476,2875547.1871428574,277384.892717087,461868.1736813182,2372708.57,226614.38028011215,450510.27739010984,2959563.0512054795,-133045.87227397272,-972566.3350958903,2675266.996109589,-306007.890479452,-846302.887917808
2023-09-11,3544992.79,1265611.41,2943786.98,1868277.55,1548726.82,4291688.17,2793536.43,1265611.41,1868277.55,4291688.17,1001621.35,1001621.35,3434300.04,3434300.04,3194720.5871428573,786593.3343421634,3747215.9007142857,1687349.2506117306,3294181.8489285717,1294264.1341024495,2696923.805714286,1225597.3486992847,2333586.4275824176,1169999.6672235287,2957393.5636438355,1631064.555996386,3294181.8489285717,1294264.1341024495,2728830.75,1067608.916458773,2333586.4275824176,1169999.6672235287,2029559.5268131867,982566.0214293343,2957393.5636438355,1631064.555996386,2673716.4618082196,1408108.3405173025,2728830.75,0.19977875745804707,4291688.17,2793536.43,0.19977875745804707,0.12107858723234803,3194720.5871428573,292037.0228571428,675356.3515934064,2639384.808571428,267097.9057703082,637226.8261538465,2957393.5636438355,-418963.0140684929,-128150.27863013663,2673716.4618082196,-585401.6694931508,-234139.4951095893
2023-09-12,3499825.21,1917604.21,6304749.98,2483675.48,1461990.71,4134860.06,4291688.17,1917604.21,2483675.48,4134860.06,1671253.56,1671253.56,3361961.81,3361961.81,3453779.9942857143,562610.4174004401,3563378.049285714,1519085.0023291647,3338729.869642857,1286778.504561447,2737442.1869642856,1221528.4410680374,2364158.1281318683,1169765.4412736418,2956287.1526849316,1630400.4775289563,3338729.869642857,1286778.504561447,2772672.5664285715,1061868.1850583656,2364158.1281318683,1169765.4412736418,2054088.2483516482,984387.1788106298,2956287.1526849316,1630400.4775289563,2673355.1895342465,1407948.182100183,2772672.5664285715,0.1869224686651185,4134860.06,4291688.17,0.1869224686651185,0.12312122776011748,3453779.994285714,-128574.61843137238,524968.2378296708,2862076.79,-113739.7205322127,333009.89980769216,2956287.1526849316,966686.807917808,-1040504.4631780826,2673355.189534247,552337.5067123289,-950708.4192465756
2023-09-13,3731020.06,2406752.08,5652340.75,2471088.82,2064339.13,2417371.88,4134860.06,2406752.08,2471088.82,2417371.88,1881208.83,1881208.83,1968099.73,1968099.73,3685191.8714285716,355016.04394734825,3447256.2257142854,1404966.8029592298,3394285.098214286,1281500.3486778156,2772483.1885714284,1229984.740550474,2394285.282747253,1176947.0743111486,2960696.0933424653,1631114.8695253879,3394285.098214286,1281500.3486778156,2819400.1903571426,1057111.3955025799,2394285.282747253,1176947.0743111486,2076496.1015384616,990384.6781064877,2960696.0933424653,1631114.8695253879,2677130.8638630137,1407899.5558394163,2819400.1903571426,0.18585148347138047,2417371.88,4134860.06,0.18585148347138047,0.1251666222808902,3685191.8714285707,-252933.03392156857,-425419.0899725269,3071364.222857143,-245290.1017927169,-405411.861401099,2960696.0933424663,1466635.0699726024,303507.85806849273,2677130.863863014,1066370.1854931507,151814.58873972588
2023-09-14,4026635.22,3077438.94,6007208.86,2477651.08,1621773.2,2889680.59,2417371.88,3077438.94,2477651.08,2889680.59,2603663.56,2603663.56,2334076.0,2334076.0,3918312.294285714,419364.43754167465,3354547.1571428566,1258207.9453811075,3473986.198928572,1291735.842039751,2827617.2725000004,1246553.533958063,2433805.758351648,1193703.742521482,2965681.3024109593,1633675.8586304465,3473986.198928572,1291735.842039751,2885890.121428571,1066512.886918491,2433805.758351648,1193703.742521482,2106820.324835165,1004429.2311138085,2965681.3024109593,1633675.8586304465,2681498.544493151,1409304.50573744,2885890.121428571,0.1922719735609256,2889680.59,2417371.88,0.1922719735609256,0.1275406048571165,3918312.2942857137,-249474.25574229666,-702211.8743681313,3260595.061428571,-211457.65201680647,-650861.1695329668,2965681.3024109593,-174437.53494520579,341.48120547947474,2681498.544493151,-340873.060849315,-113465.28328767116
2023-09-15,4709281.9,3777839.97,4532724.33,2911470.49,1861205.18,3654509.31,2889680.59,3777839.97,2911470.49,3654509.31,3199498.52,3199498.52,2866925.36,2866925.36,4038511.9971428574,487447.02715892246,3360726.697142857,1264635.5700295165,3534977.8917857143,1304447.066056218,2876867.856607143,1262064.5538802345,2464546.1672527473,1213622.7701743862,2968324.394410959,1635572.668073709,3534977.8917857143,1304447.066056218,2943155.9696428576,1077115.3923431782,2464546.1672527473,1213622.7701743862,2129050.35,1021695.2661958017,2968324.394410959,1635572.668073709,2684349.705506849,1410732.6417971384,2943155.9696428576,0.2155101774798872,3654509.31,2889680.59,0.2155101774798872,0.129612400594558,4038511.997142857,-90010.84773109222,-173342.0789835164,3361752.291428571,-73581.29123249277,-12559.365494505182,2968324.3944109594,38322.581534246216,316682.74069863,2684349.7055068496,-141296.24300000002,298224.47693150665
2023-09-16,4619237.89,4138590.91,5221766.09,3189077.73,2020862.53,4008350.11,3654509.31,4138590.91,3189077.73,4008350.11,3354044.48,3354044.48,3320217.27,3320217.27,4092989.7185714287,520673.46631703153,3310595.902142857,1197306.3822018937,3582508.5071428567,1315575.5681810167,2921494.15,1275359.355037212,2494722.282087912,1230284.5147541978,2969725.996739726,1636685.1882237373,3582508.5071428567,1315575.5681810167,2984694.7528571426,1086738.0002230399,2494722.282087912,1230284.5147541978,2150705.425934066,1035784.5326674586,2969725.996739726,1636685.1882237373,2685628.9715342466,1411522.3250172862,2984694.7528571426,0.17167483406283587,4008350.11,3654509.31,0.17167483406283587,0.1316580503281002,4092989.7185714277,158615.7719327733,187627.7450274735,3423624.4185714284,157149.13733893572,165701.25013736245,2969725.9967397265,544534.9458904108,468176.05502739735,2685628.971534247,244035.1906027398,316906.8542876707
2023-09-17,4519934.96,3544992.79,1113577.08,2365001.98,1249233.56,4400411.89,4008350.11,3544992.79,2365001.98,4400411.89,2897669.69,2897669.69,3480694.63,3480694.63,4332602.351428571,605489.3772618246,3604074.769285714,1118305.1964202153,3684554.194285714,1328392.434539811,2992441.429642857,1291053.624572477,2532637.6292307694,1260557.2299804576,2971977.6935342466,1639222.2692349306,3684554.194285714,1328392.434539811,3073645.8839285714,1099127.3352294774,2532637.6292307694,1260557.2299804576,2179001.9075824176,1062211.6658672304,2971977.6935342466,1639222.2692349306,2688205.9064657534,1413834.5069203777,3073645.8839285714,0.20900708456180447,4400411.89,4008350.11,0.20900708456180447,0.13380441405853438,4332602.351428571,281045.9191876753,622632.2705219784,3641282.4457142856,230424.8181792718,495876.672967033,2971977.6935342466,1023775.42409589,-1276702.339438356,2688205.906465754,729764.5779041096,-1207956.8842739726
2023-09-18,5222281.22,3499825.21,1265611.41,2218074.92,1580948.85,5516765.31,4400411.89,3499825.21,2218074.92,5516765.31,2868355.02,2868355.02,4537155.51,4537155.51,4464975.318571429,481721.40659219207,3829847.9528571432,909442.8688747023,3763424.2321428573,1303422.3900450605,3043253.6998214284,1290486.2634676143,2565196.2024175827,1270859.6625323477,2968990.4898904115,1635561.468700087,3763424.2321428573,1303422.3900450605,3135986.085,1079586.6926081686,2565196.2024175827,1270859.6625323477,2202350.8862637365,1070960.528811397,2968990.4898904115,1635561.468700087,2685770.7215342466,1411404.5136653811,3135986.085,0.17756959829781122,5516765.31,4400411.89,0.17756959829781122,0.13618628794069337,4464975.318571428,257442.92532212887,235298.603846154,3752705.0157142854,237536.6184033614,221541.20791208785,2968990.4898904115,975508.6417671228,78737.91632876662,2685770.7215342466,527864.5842465751,30201.10934246611
2023-09-19,4426435.98,3731020.06,1917604.21,2497284.24,1758593.8,3614457.51,5516765.31,3731020.06,2497284.24,3614457.51,3230097.43,3230097.43,2975958.79,2975958.79,4548244.8257142855,371467.32444927824,4001012.41,729572.9606960278,3828303.6024999996,1283118.6989143183,3088884.285714286,1289412.2771825483,2599255.061098901,1275781.9781912358,2970906.788794521,1636729.14164902,3828303.6024999996,1283118.6989143183,3190062.651785714,1062153.5617209936,2599255.061098901,1275781.9781912358,2228393.6304395604,1075545.6759419956,2970906.788794521,1636729.14164902,2687445.3553150687,1412112.210187962,3190062.651785714,0.17665132823763635,3614457.51,5516765.31,0.17665132823763635,0.1380624318124504,4548244.8257142855,-130572.82588235277,-186841.92225274726,3803719.6857142854,-114644.52630252081,-173676.0872252744,2970906.7887945212,2046335.9935479448,-50102.16775342496,2687445.3553150687,1577723.8141095887,-93091.71510958881
2023-09-20,4313906.61,4026635.22,2406752.08,3274514.0,1785338.17,3232018.55,3614457.51,4026635.22,3274514.0,3232018.55,3346220.86,3346220.86,2766387.35,2766387.35,4572863.244285715,335063.62150203076,4129027.557857143,567564.6871400352,3861319.679285715,1280231.6294919767,3131984.749642857,1285380.2943452576,2628403.726593407,1281748.335896701,2973555.9548219177,1637935.023154707,3861319.679285715,1280231.6294919767,3223465.3192857145,1064429.1855718973,2628403.726593407,1281748.335896701,2252945.272857143,1084429.3398017283,2973555.9548219177,1637935.023154707,2690124.4395342465,1413189.592865785,3223465.3192857145,0.14406823252917275,3232018.55,3614457.51,0.14406823252917275,0.13899391436407246,4572863.244285714,-244655.8650980391,374321.2062362637,3860581.4328571428,-235719.48521008386,335019.5353846153,2973555.9548219177,1011008.3210958899,-336599.1759315061,2690124.439534247,682973.8875068494,-338071.7393972607
2023-09-21,4198964.15,4709281.9,3077438.94,3231879.49,1915906.28,2822145.24,3232018.55,4709281.9,3231879.49,2822145.24,3928279.43,3928279.43,2475231.8,2475231.8,4476687.518571429,382625.5451535767,4197499.906428571,482370.2021116186,3890040.119642857,1274595.823588728,3169844.4914285718,1280123.2882435643,2654330.0829670327,1286138.7452003665,2976881.7262739725,1638858.881740943,3890040.119642857,1274595.823588728,3261870.6853571427,1062822.935477768,2654330.0829670327,1286138.7452003665,2275968.962967033,1093523.5556846121,2976881.7262739725,1638858.881740943,2693582.5639452054,1414206.2753478745,3261870.6853571427,0.12292543809687144,2822145.24,3232018.55,0.12292543809687144,0.13958107407036627,4476687.518571428,-229543.55492997172,-315232.44563186716,3833319.687142857,-194669.69226890744,-428757.8691758242,2976881.7262739725,1082123.1298493147,390050.80384931527,2693582.563945206,887974.8163835616,324646.5496438355
2023-09-22,4036051.82,4619237.89,3777839.97,3646117.64,2471179.3,3923103.49,2822145.24,4619237.89,3646117.64,3923103.49,3907599.13,3907599.13,3698730.81,3698730.81,4477770.698571429,383106.7806972549,4258141.347857143,478906.70216691674,3925065.209285714,1281102.6689781244,3208338.0780357146,1291095.5636266002,2683006.8115384616,1300785.0396307118,2978809.7171232877,1640388.317140254,3925065.209285714,1281102.6689781244,3306950.0964285717,1081443.6346602023,2683006.8115384616,1300785.0396307118,2300310.6060439562,1114631.4411424643,2978809.7171232877,1640388.317140254,2695346.49539726,1415863.9895987015,3306950.0964285717,0.05719264877205678,3923103.49,2822145.24,0.05719264877205678,0.14085672709714894,4477770.698571429,-84854.78938375328,-34835.90282967026,3895457.7814285713,-74239.79728291293,-192260.01684065931,2978809.7171232877,412896.3790684929,850805.7545753422,2695346.4953972604,411351.1359863011,575092.6132328766
2023-09-23,4626820.15,4519934.96,4138590.91,3297595.34,2278973.82,4222620.69,3923103.49,4519934.96,3297595.34,4222620.69,3787149.37,3787149.37,3768846.71,3768846.71,4589471.768571428,495075.9799909488,4341230.743571429,551915.3361664946,3996645.4632142857,1300589.352521837,3262317.875,1314512.6666239763,2715689.2717582416,1328820.0207766595,2981766.4890684932,1643605.908168083,3996645.4632142857,1300589.352521837,3383653.776428572,1117390.3492306327,2715689.2717582416,1328820.0207766595,2329238.078901099,1147856.1114436428,2981766.4890684932,1643605.908168083,2698489.346356164,1419521.880415584,3383653.776428572,0.1074626430630217,4222620.69,3923103.49,0.1074626430630217,0.14144804683368356,4589471.768571429,154714.73929972007,-147405.4414835166,4056720.344285714,154338.79439775928,-75352.80414835166,2981766.4890684932,902112.0582465753,-668392.2941369861,2698489.3463561647,996576.5829863013,-612533.0401506855
2023-09-24,5301842.45,5222281.22,3544992.79,2768850.97,1604489.99,4003647.57,4222620.69,5222281.22,2768850.97,4003647.57,4421275.88,4421275.88,3639438.17,3639438.17,4565150.864285714,461876.1830071424,4448876.6078571435,531250.904386411,4078187.7460714285,1292307.345348132,3323881.176785714,1316188.3447683097,2744657.6312087914,1350764.8859297617,2984638.78309589,1646310.4418707108,4078187.7460714285,1292307.345348132,3469616.291071429,1126464.475198771,2744657.6312087914,1350764.8859297617,2354113.7575824177,1175372.1589436468,2984638.78309589,1646310.4418707108,2701516.393178082,1422708.37166247,3469616.291071429,0.09096939569034043,4003647.57,4222620.69,0.09096939569034043,0.14241173514862865,4565150.864285714,278925.1694677873,-296460.0265934067,4102868.1128571425,228580.14924369755,-168485.87285714265,2984638.7830958907,1521622.1604520546,-495291.60027397284,2701516.3931780825,1486119.5061643836,-493354.1220273974
2023-09-25,5052034.89,4426435.98,3499825.21,2943786.98,2792317.48,4847687.37,4003647.57,4426435.98,2943786.98,4847687.37,3648313.01,3648313.01,4322456.49,4322456.49,4521729.898571429,490490.82576026104,4493352.608571429,467982.11426802154,4120284.2546428577,1273040.2759663847,3347634.243571428,1318421.686745773,2774038.7187912087,1351343.2156815766,2982651.938849315,1644492.4486480344,4120284.2546428577,1273040.2759663847,3525667.89,1112558.1556412019,2774038.7187912087,1351343.2156815766,2381689.9518681318,1184632.8539707311,2982651.938849315,1644492.4486480344,2700672.7725753426,1421835.5915174491,3525667.89,0.10834668985677595,4847687.37,4003647.57,0.10834668985677595,0.14312645990799455,4521729.898571429,254040.94574229696,198488.19956043945,4155185.5357142854,235629.04901960812,267219.68821428576,2982651.938849315,1001538.0986027394,-267397.04184931493,2700672.772575343,1059015.613547945,-387790.6634520551
2023-09-26,4122489.22,4313906.61,3731020.06,6304749.98,3897632.5,4034615.27,4847687.37,4313906.61,6304749.98,4034615.27,3587200.12,3587200.12,3623284.41,3623284.41,4523315.725714286,489724.26241157204,4535780.275714286,417785.56038501655,4049579.1625000006,1200109.4837976105,3355265.9382142858,1322892.5919059766,2809247.7374725277,1349533.5664993268,2983447.5337260272,1645072.9223890738,4049579.1625000006,1200109.4837976105,3494026.970357143,1084378.8463324888,2809247.7374725277,1349533.5664993268,2413051.3828571425,1189598.8953239275,2983447.5337260272,1645072.9223890738,2701732.892876712,1422669.388549821,3494026.970357143,0.10195045437380697,4034615.27,4847687.37,0.10195045437380697,0.14427280202911524,4523315.725714285,-131283.47434173655,624766.3020604404,4215618.135714286,-117362.20823529392,545394.9671978013,2983447.5337260277,2272582.6944520543,225048.0243972598,2701732.8928767126,2112431.0773150683,146284.77186301386
2023-09-27,4325007.4,4198964.15,4026635.22,5652340.75,3903300.55,3612774.77,4034615.27,4198964.15,5652340.75,3612774.77,3744253.09,3744253.09,3405524.2,3405524.2,4661916.577142857,519042.65850425523,4617389.910714285,422246.21026958263,4032323.068214286,1179507.0599221087,3377870.7517857146,1343088.4097203405,2851576.8764835163,1362561.756734634,2987711.6305479454,1648721.7198514296,4032323.068214286,1179507.0599221087,3489957.4650000003,1079149.2924821493,2851576.8764835163,1362561.756734634,2450817.853296703,1209501.0957371271,2987711.6305479454,1648721.7198514296,2705486.2570136986,1426333.726510146,3489957.4650000003,0.057366036687639906,3612774.77,4034615.27,0.057366036687639906,0.14528934740036575,4661916.577142857,-220910.26619047613,101585.42118131829,4362939.424285714,-219479.39148459357,143717.82060439602,2987711.6305479454,1618742.4891369862,-879208.9056712328,2705486.257013699,1549849.9546986304,-901918.1421917807
2023-09-28,5169170.11,4036051.82,4709281.9,6007208.86,3159829.55,3528929.89,3612774.77,4036051.82,6007208.86,3528929.89,3737447.21,3737447.21,3193051.24,3193051.24,4778946.032857143,440876.9006149864,4627816.775714287,426471.13969466154,3991181.9664285714,1126992.9165968758,3408146.2600000002,1357119.6596580541,2893667.211648352,1364669.212851049,2991345.406219178,1651377.311733502,3991181.9664285714,1126992.9165968758,3477973.4939285717,1064176.666862982,2893667.211648352,1364669.212851049,2490611.378351648,1220296.8681659326,2991345.406219178,1651377.311733502,2709360.8939726027,1429579.0394665522,3477973.4939285717,0.09517861234698542,3528929.89,3612774.77,0.09517861234698542,0.14543295432252618,4778946.032857142,-193985.40053221263,-913114.6310439555,4487203.212857143,-160596.88078431357,-711100.0185439563,2991345.4062191783,1566967.8456986297,1097336.1537397262,2709360.8939726027,1583919.2314383562,980395.6153424662
2023-09-29,4855258.01,4626820.15,4619237.89,4532724.33,3672475.88,4090090.6,3528929.89,4626820.15,4532724.33,4090090.6,4342565.79,4342565.79,3735223.94,3735223.94,4819186.6528571425,437520.0197460558,4648478.675714286,432981.11763858923,4004602.686428572,1135883.0984452614,3430218.199464286,1371472.2050432125,2927221.5006593405,1376337.3393365028,2993587.636054795,1653427.6254919972,4004602.686428572,1135883.0984452614,3507944.4382142858,1084468.888891304,2927221.5006593405,1376337.3393365028,2521015.3853846155,1238420.573718625,2993587.636054795,1653427.6254919972,2711768.386027397,1432049.182468694,3507944.4382142858,0.0867625426194716,4090090.6,3528929.89,0.0867625426194716,0.1460457529160786,4819186.6528571425,-51310.29459383729,-352796.2912362632,4525973.605714286,-40903.53915966369,-391550.2691208795,2993587.636054795,935491.2963972604,1214097.3217260267,2711768.3860273976,908507.0784109591,966001.966575342
2023-09-30,4908504.49,5301842.45,4519934.96,5221766.09,3072419.17,10795905.35,4090090.6,5301842.45,5221766.09,10795905.35,4915987.31,4915987.31,9875208.04,9875208.04,5725096.121428572,2637491.2176838717,5157283.945,1915975.5547610978,4233939.923571428,1828076.9169364728,3583268.013035714,1755329.1122190335,3010496.4878021977,1648331.8682010628,2995909.015178082,1664966.551395285,4233939.923571428,1828076.9169364728,3738288.785714286,1763535.3941210315,3010496.4878021977,1648331.8682010628,2594502.9543956043,1508616.239002429,2995909.015178082,1664966.551395285,2714565.1762739723,1446996.6346800623,3738288.785714286,0.08528208428577976,10795905.35,4090090.6,0.08528208428577976,0.14713880656607448,5725096.121428572,79940.02338935593,-329760.5724175824,5380266.344285714,88221.45554621867,-379587.42175824184,2995909.0151780825,1590265.2538493148,-1585074.734808219,2714565.1762739727,1469526.410273973,-1575816.2212054792
2023-10-01,11643208.73,5052034.89,5222281.22,1113577.08,1056919.3,9220320.43,10795905.35,5052034.89,1113577.08,9220320.43,4744310.26,4744310.26,8547874.84,8547874.84,6322396.994285715,2918165.766937768,5443773.929285714,2204572.6112130317,4523924.349285714,1954398.2765471507,3729271.9719642857,1877182.5226454074,3069733.35043956,1770873.6911347175,2995944.140027398,1665098.3550180416,4523924.349285714,1954398.2765471507,4018188.7928571426,1917594.3455998644,3069733.35043956,1770873.6911347175,2647532.649010989,1636146.7728553656,2995944.140027398,1665098.3550180416,2715183.925068493,1449543.9073404751,4018188.7928571426,0.07293082654829165,9220320.43,10795905.35,0.07293082654829165,0.14798710465868373,6322396.994285714,259402.91126050436,-1266193.18739011,5955896.042857143,208795.80857142864,-1179463.752197802,2995944.1400273973,6846412.220712328,-69478.7036575342,2715183.925068493,6298733.745068493,-143032.064534246
2023-10-02,9233141.0,4122489.22,4426435.98,1265611.41,1135262.35,9027075.84,9220320.43,4122489.22,1265611.41,9027075.84,4014534.97,4014534.97,8225391.38,8225391.38,6919050.068571429,2818681.422546164,5720389.983571428,2307650.841189932,4775118.9682142865,1972021.4085399657,3857196.943214286,1940231.6499252282,3127511.998241758,1853766.9931558243,2993949.578109589,1658276.0855457224,4775118.9682142865,1972021.4085399657,4269622.180000001,1968293.381086199,3127511.998241758,1853766.9931558243,2701601.7573626377,1730558.2320488242,2993949.578109589,1658276.0855457224,2714680.8149589044,1447656.8011036362,4269622.180000001,0.08880887611995514,9027075.84,9220320.43,0.08880887611995514,0.14861783088049627,6919050.068571429,225626.47134453803,-1932007.8091758243,6531213.36,211444.03635854364,-1851203.2275000005,2993949.5781095894,5678184.322506849,-925338.2053013702,2714680.814958904,5326611.521835616,-836142.2272465755
2023-10-03,8299060.74,4325007.4,4313906.61,1917604.21,1325806.77,7866035.23,9027075.84,4325007.4,1917604.21,7866035.23,4010228.32,4010228.32,7228630.89,7228630.89,7485399.899999999,2600432.0315231914,6004357.812857143,2365151.7908197865,5002685.111428572,1997541.1338999975,3981547.8262500004,1997355.0108935453,3186383.4350549453,1930954.8525278668,2995109.6356164385,1661838.025215717,5002685.111428572,1997541.1338999975,4488792.309642857,2009482.6402516728,3186383.4350549453,1930954.8525278668,2754221.907802198,1811252.665321141,2995109.6356164385,1661838.025215717,2716268.1746849315,1452928.010241167,4488792.309642857,0.08103247968799153,7866035.23,9027075.84,0.08103247968799153,0.14958371510688515,7485399.9,-161442.68137254883,4118070.4528021975,7073754.627142857,-142237.47775910347,3772627.248763737,2995109.6356164385,6010821.349054795,277171.70401369873,2716268.1746849315,5591040.301013699,135592.9582876712
2023-10-04,8289456.22,5169170.11,4198964.15,2406752.08,1360544.32,7594752.42,7866035.23,5169170.11,2406752.08,7594752.42,4775502.11,4775502.11,7064149.71,7064149.71,7682370.615714285,2443213.791646779,6172143.596428571,2309898.309036523,5150585.577142858,1950983.990744326,4074180.3405357148,1993876.086645434,3232383.436373627,1960727.7772482056,2992241.7252054797,1654766.6020843294,5150585.577142858,1950983.990744326,4641193.627857143,1965735.922650285,3232383.436373627,1960727.7772482056,2795755.914725275,1845332.0166442085,2992241.7252054797,1654766.6020843294,2713759.3966849316,1446174.757241967,4641193.627857143,0.06986438538835213,7594752.42,7866035.23,0.06986438538835213,0.1502862392407782,7682370.615714285,-265448.95064425754,1216398.128434067,7269889.431428571,-262925.2506442575,1225542.7937637367,2992241.7252054797,4839771.185369862,-838701.0696301372,2713759.3966849316,4452906.879369863,-836029.4260000002
